jlf_drone_dupre_mid
   0.05709	   0.03617
   0.05205	   0.03457
   0.04724	   0.03294
   0.04264	   0.03127
   0.03828	   0.02958
   0.03415	   0.02786
   0.03025	   0.02612
   0.02658	   0.02436
   0.02314	   0.02258
   0.01992	   0.02080
   0.01695	   0.01901
   0.01421	   0.01722
   0.01171	   0.01544
   0.00944	   0.01367
   0.00741	   0.01192
   0.00562	   0.01019
   0.00406	   0.00848
   0.00274	   0.00680
   0.00167	   0.00517
   0.00084	   0.00357
   0.00028	   0.00204
   0.00000	   0.00004
   0.00000	  -0.00004
   0.00002	  -0.00068
   0.00034	  -0.00224
   0.00097	  -0.00351
   0.00191	  -0.00474
   0.00317	  -0.00592
   0.00475	  -0.00707
   0.00665	  -0.00817
   0.00885	  -0.00924
   0.01135	  -0.01026
   0.01415	  -0.01126
   0.01724	  -0.01222
   0.02063	  -0.01314
   0.02429	  -0.01404
   0.02824	  -0.01489
   0.03248	  -0.01571
   0.03698	  -0.01648
   0.04177	  -0.01720
   0.04683	  -0.01789
   0.05215	  -0.01854
   0.05774	  -0.01914
   0.06359	  -0.01970
   0.06972	  -0.02021
   0.07609	  -0.02067
   0.08273	  -0.02109
   0.08961	  -0.02147
   0.09674	  -0.02179
   0.10411	  -0.02207
   0.11173	  -0.02231
   0.11958	  -0.02249
   0.12766	  -0.02264
   0.13598	  -0.02274
   0.14451	  -0.02280
   0.15327	  -0.02282
   0.16224	  -0.02279
   0.17143	  -0.02273
   0.18082	  -0.02262
   0.19042	  -0.02248
   0.20021	  -0.02231
   0.21018	  -0.02209
   0.22034	  -0.02185
   0.23069	  -0.02157
   0.24121	  -0.02126
   0.25189	  -0.02092
   0.26273	  -0.02055
   0.27374	  -0.02015
   0.28489	  -0.01973
   0.29617	  -0.01929
   0.30759	  -0.01884
   0.31915	  -0.01835
   0.33081	  -0.01784
   0.34260	  -0.01731
   0.35450	  -0.01676
   0.36649	  -0.01619
   0.37857	  -0.01562
   0.39074	  -0.01502
   0.40299	  -0.01441
   0.41531	  -0.01379
   0.42768	  -0.01317
   0.44012	  -0.01253
   0.45259	  -0.01189
   0.46511	  -0.01124
   0.47766	  -0.01060
   0.49024	  -0.00994
   0.50282	  -0.00929
   0.51542	  -0.00864
   0.52802	  -0.00802
   0.54060	  -0.00740
   0.55316	  -0.00680
   0.56571	  -0.00621
   0.57822	  -0.00564
   0.59070	  -0.00510
   0.60312	  -0.00458
   0.61548	  -0.00407
   0.62778	  -0.00359
   0.64000	  -0.00314
   0.65214	  -0.00270
   0.66418	  -0.00228
   0.67612	  -0.00189
   0.68797	  -0.00152
   0.69969	  -0.00118
   0.71129	  -0.00085
   0.72276	  -0.00054
   0.73411	  -0.00027
   0.74530	  -0.00001
   0.75633	   0.00023
   0.76722	   0.00044
   0.77794	   0.00063
   0.78848	   0.00081
   0.79884	   0.00095
   0.80900	   0.00108
   0.81898	   0.00119
   0.82875	   0.00128
   0.83831	   0.00135
   0.84764	   0.00141
   0.85676	   0.00145
   0.86564	   0.00148
   0.87429	   0.00149
   0.88269	   0.00148
   0.89084	   0.00147
   0.89875	   0.00145
   0.90639	   0.00140
   0.91376	   0.00135
   0.92086	   0.00129
   0.92767	   0.00123
   0.93421	   0.00116
   0.94047	   0.00108
   0.94643	   0.00100
   0.95209	   0.00091
   0.95745	   0.00082
   0.96252	   0.00072
   0.96727	   0.00062
   0.97171	   0.00053
   0.97583	   0.00044
   0.97965	   0.00035
   0.98313	   0.00027
   0.98630	   0.00020
   0.98914	   0.00014
   0.99166	   0.00008
   0.99385	   0.00002
   0.99571	  -0.00003
   0.99724	  -0.00007
   0.99844	  -0.00009
   0.99930	  -0.00011
   0.99982	  -0.00012
   1.00000	  -0.00013

